clip,p_raw,label
2640,0.16762161,0
2641,0.09887326,0
2642,0.3892773,0
2643,0.077230275,0
2644,0.13468313,0
2645,0.8919689,0
2646,0.08849051,0
2647,0.10396351,0
2648,0.085772194,0
2649,0.09770348,0
2650,0.07492026,0
2651,0.6163707,0
2652,0.07218131,0
2653,0.10009692,0
2654,0.8503871,0
2655,0.7597018,0
2656,0.19918376,0
2657,0.1469503,0
2658,0.15613894,0
2659,0.08382039,0
2660,0.13131319,0
2661,0.093310125,0
2662,0.10664444,0
2663,0.12601471,0
2664,0.3666244,0
2665,0.07579578,0
2666,0.09658147,0
2667,0.13140742,0
2668,0.07671514,0
2669,0.087577745,0
2670,0.09029807,0
2671,0.8708055,0
2672,0.27391696,0
2673,0.09680548,0
2674,0.114224076,0
2675,0.8378589,0
2676,0.5112559,0
2677,0.102020174,0
2678,0.09335342,0
2679,0.07716825,0
2680,0.106951825,0
2681,0.28486723,0
2682,0.16345873,0
2683,0.11944477,0
2684,0.15170415,0
2685,0.4651772,0
2686,0.22850212,0
2687,0.19618806,0
2688,0.09435048,0
2689,0.09480805,0
2690,0.082953006,0
2691,0.10031686,0
2692,0.1961728,0
2693,0.10233112,0
2694,0.07282465,0
2695,0.14196245,0
2696,0.067042954,0
2697,0.14782375,0
2698,0.5886775,0
2699,0.11902426,0
2700,0.08132222,0
2701,0.10170058,0
2702,0.07963846,0
2703,0.05989168,0
2704,0.83021444,0
2705,0.06822239,0
2706,0.08144332,0
2707,0.12567762,0
2708,0.106258474,0
2709,0.09458627,0
2710,0.32792547,0
2711,0.11602809,0
2712,0.079534195,0
2713,0.08970434,0
2714,0.14622319,0
2715,0.10202325,0
2716,0.07853024,0
2717,0.1099553,0
2718,0.09223412,0
2719,0.07696531,0
2720,0.09170619,0
2721,0.06427992,0
2722,0.10740854,0
2723,0.13215566,0
2724,0.86764723,0
2725,0.09291227,0
2726,0.09332458,0
2727,0.09569379,0
2728,0.13658969,0
2729,0.06614496,0
2730,0.15098494,0
2731,0.06951483,0
2732,0.88404375,0
2733,0.108840406,0
2734,0.07332766,0
2735,0.0781658,0
2736,0.10602997,0
2737,0.07546193,0
2738,0.1258698,0
2739,0.19954708,0
2740,0.13929833,0
2741,0.10070999,0
2742,0.0825856,0
2743,0.14210056,0
2744,0.222183,0
2745,0.0786694,0
2746,0.11867062,0
2747,0.109298326,0
2748,0.1147937,0
2749,0.14619216,0
2750,0.46925256,0
2751,0.14718695,0
2752,0.25835264,0
2753,0.084069096,0
2754,0.090921186,0
2755,0.070773914,0
2756,0.10036692,0
2757,0.16377,0
2758,0.09896795,0
2759,0.093204185,0
2760,0.07639774,0
2761,0.101255916,0
2762,0.08230574,0
2763,0.087527715,0
2764,0.09816714,0
2765,0.062156357,0
2766,0.08780942,0
2767,0.077652104,0
2768,0.08426412,0
2769,0.110555336,0
2770,0.0888049,0
2771,0.08995319,0
2772,0.08631328,0
2773,0.11203346,0
2774,0.1100642,0
2775,0.12840909,0
2776,0.69168806,0
2777,0.11439553,0
2778,0.08311954,0
2779,0.05762637,0
2780,0.08339454,0
2781,0.11103702,0
2782,0.07844484,0
2783,0.10232686,0
2784,0.29157743,0
2785,0.06255674,0
2786,0.07662289,0
2787,0.12277502,0
2788,0.10460874,0
2789,0.11960282,0
2790,0.07600411,0
2791,0.08124143,0
2792,0.11323808,0
2793,0.07193699,0
2794,0.11677144,0
2795,0.12058221,0
2796,0.22501153,0
2797,0.120197386,0
2798,0.1387346,0
2799,0.1078049,0
2800,0.065607466,0
2801,0.083119765,0
2802,0.080143586,0
2803,0.21630383,0
2804,0.07602951,0
2805,0.10391612,0
2806,0.08797594,0
2807,0.12291077,0
2808,0.09879981,0
2809,0.1649945,0
2810,0.08153636,0
2811,0.105969146,0
2812,0.10212171,0
2813,0.0675699,0
2814,0.10050933,0
2815,0.13931385,0
2816,0.07182004,0
2817,0.121877566,0
2818,0.12818556,0
2819,0.12479847,0
2820,0.094800435,0
2821,0.09617527,0
2822,0.82563514,0
2823,0.13615441,0
2824,0.091180064,0
2825,0.0707455,0
2826,0.08902066,0
2827,0.49858764,0
2828,0.0812059,0
2829,0.06456041,0
2830,0.09291892,0
2831,0.06803195,0
2832,0.43865252,0
2833,0.06908198,0
2834,0.090131275,0
2835,0.17680724,0
2836,0.08635722,0
2837,0.095897995,0
2838,0.14783487,0
2839,0.094889835,0
2840,0.091437705,0
2841,0.081980936,0
2842,0.11338958,0
2843,0.10878002,0
2844,0.079519294,0
2845,0.09825704,0
2846,0.07425023,0
2847,0.10465564,0
2848,0.08170396,0
2849,0.62330043,0
2850,0.08068973,0
2851,0.11302809,0
2852,0.4988785,0
2853,0.078914136,0
2854,0.106979705,0
2855,0.2211399,0
2856,0.112439,0
2857,0.107475944,0
2858,0.14790702,0
2859,0.10315729,0
2860,0.118736915,0
2861,0.07914398,0
2862,0.12472839,0
2863,0.103314295,0
2864,0.38273817,0
2865,0.115579635,0
2866,0.10441907,0
2867,0.18483354,0
2868,0.11416344,0
2869,0.084046565,0
2870,0.07978796,0
2871,0.09233526,0
2872,0.111270815,0
2873,0.08478646,0
2874,0.10628136,0
2875,0.085674904,0
2876,0.07956946,0
2877,0.10899466,0
